venue,name,lati,long,brand,country,time
4b058805f964a520fbac22e3,1004713,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,2142084,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,636008,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,1396959,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,1068865,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,67485,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,1484472,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,1519410,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,1047227,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,1501398,3.117846,101.677292,Mall,MY,20120404
4b058805f964a520fbac22e3,25091,3.117846,101.677292,Mall,MY,20120404
4b058806f964a52042ad22e3,391263,3.157785,101.751015,Mall,MY,20120404
4b058806f964a52042ad22e3,279528,3.157785,101.751015,Mall,MY,20120404
4b058806f964a52042ad22e3,1945026,3.157785,101.751015,Mall,MY,20120404
4b058806f964a52063ad22e3,1767318,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,813694,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1379533,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,469390,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1595622,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,396289,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1762616,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1411619,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,112450,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,374503,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1617656,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,111188,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,769782,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,344683,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1531102,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1775573,3.150307,101.615675,Mall,MY,20120404
4b058806f964a52063ad22e3,1388390,3.150307,101.615675,Mall,MY,20120404
4b05880cf964a5200eae22e3,77013,1.291117,103.834866,Nightclub,SG,20120404
4b05880cf964a5200eae22e3,1007376,1.291117,103.834866,Nightclub,SG,20120404
4b05880cf964a5200eae22e3,936944,1.291117,103.834866,Nightclub,SG,20120404
4b05880cf964a5200eae22e3,1363014,1.291117,103.834866,Nightclub,SG,20120404
4b05880cf964a5200eae22e3,1300765,1.291117,103.834866,Nightclub,SG,20120404
4b05880cf964a5200eae22e3,559553,1.291117,103.834866,Nightclub,SG,20120404
4b05880ef964a520d6ae22e3,686332,1.28984,103.845005,Plaza,SG,20120404
4b05880ef964a520d6ae22e3,408427,1.28984,103.845005,Plaza,SG,20120404
4b05880ef964a520d6ae22e3,946215,1.28984,103.845005,Plaza,SG,20120404
4b058816f964a52024b122e3,627663,1.385269,103.744733,Mall,SG,20120404
4b058816f964a52024b122e3,1334184,1.385269,103.744733,Mall,SG,20120404
4b058816f964a52024b122e3,672315,1.385269,103.744733,Mall,SG,20120404
4b058816f964a52024b122e3,809524,1.385269,103.744733,Mall,SG,20120404
4b058816f964a52024b122e3,765700,1.385269,103.744733,Mall,SG,20120404
4b058816f964a52024b122e3,371842,1.385269,103.744733,Mall,SG,20120404
4b058817f964a5203eb122e3,1612249,1.339813,103.706421,Mall,SG,20120404
4b058817f964a5203eb122e3,603794,1.339813,103.706421,Mall,SG,20120404
4b058817f964a5203eb122e3,591305,1.339813,103.706421,Mall,SG,20120404
4b058817f964a5203eb122e3,591305,1.339813,103.706421,Mall,SG,20120404
4b058831f964a5200eb822e3,389539,52.477631,-1.898789,Train Station,GB,20120404
4b058831f964a5200eb822e3,111582,52.477631,-1.898789,Train Station,GB,20120404
4b058831f964a5200eb822e3,205858,52.477631,-1.898789,Train Station,GB,20120404
4b05884ff964a520adbd22e3,1401794,50.107011,8.663471,Train Station,DE,20120403
4b05884ff964a520adbd22e3,1401794,50.107011,8.663471,Train Station,DE,20120404
4b05884ff964a520adbd22e3,53584,50.107011,8.663471,Train Station,DE,20120404
4b05884ff964a520adbd22e3,77076,50.107011,8.663471,Train Station,DE,20120404
4b05885cf964a520c7c022e3,176585,53.552647,10.006748,Train Station,DE,20120403
4b05885cf964a520c7c022e3,169020,53.552647,10.006748,Train Station,DE,20120404
4b05885cf964a520c7c022e3,1673662,53.552647,10.006748,Train Station,DE,20120404
4b058884f964a52057cb22e3,131158,45.486647,9.205138,Train Station,IT,20120404
4b058884f964a52057cb22e3,474707,45.486647,9.205138,Train Station,IT,20120404
4b058884f964a52057cb22e3,212622,45.486647,9.205138,Train Station,IT,20120404
4b058884f964a52057cb22e3,792746,45.486647,9.205138,Train Station,IT,20120404
4b0588c7f964a520d9d922e3,98031,-23.589436,-46.659579,Park,BR,20120403
4b0588c7f964a520d9d922e3,1276101,-23.589436,-46.659579,Park,BR,20120403
4b0588c7f964a520d9d922e3,102755,-23.589436,-46.659579,Park,BR,20120403
4b0588c7f964a520d9d922e3,496594,-23.589436,-46.659579,Park,BR,20120404
4b0588c7f964a520d9d922e3,497330,-23.589436,-46.659579,Park,BR,20120404
4b0588c7f964a520e6d922e3,1033480,-23.561592,-46.656028,Art Museum,BR,20120404
4b0588c7f964a520e6d922e3,1065036,-23.561592,-46.656028,Art Museum,BR,20120404
4b0588c7f964a520e6d922e3,1065036,-23.561592,-46.656028,Art Museum,BR,20120404
4b0588cbf964a52045da22e3,88570,22.281772,114.18435,Hotel,HK,20120404
4b0588cbf964a52045da22e3,349886,22.281772,114.18435,Hotel,HK,20120404
4b0589daf964a520fdde22e3,1404244,43.065596,-88.048468,Wings Joint,US,20120403
4b0589daf964a520fdde22e3,1307282,43.065596,-88.048468,Wings Joint,US,20120403
4b0589daf964a520fdde22e3,1500507,43.065596,-88.048468,Wings Joint,US,20120404
4b05d8c5f964a52048e422e3,83926,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,644071,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,461524,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,617585,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1908947,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1292914,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,518411,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1741402,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1256401,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1777167,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1845353,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1800607,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1456201,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,557596,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1419759,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1323396,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1292103,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,467475,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1435360,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1407147,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,28032,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,639396,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,708312,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,617585,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,1777167,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,363545,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,803288,3.072456,101.607313,Mall,MY,20120404
4b05d8c5f964a52048e422e3,356607,3.072456,101.607313,Mall,MY,20120404
4b05ffc0f964a52038e722e3,546438,3.068235,101.603912,University,MY,20120403
4b05ffc0f964a52038e722e3,1098618,3.068235,101.603912,University,MY,20120403
4b05ffc0f964a52038e722e3,1039088,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,837767,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,2044271,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,1541852,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,1579502,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,291803,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,396111,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,1863276,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,2125067,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,1860461,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,1274755,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,757961,3.068235,101.603912,University,MY,20120404
4b05ffc0f964a52038e722e3,1668277,3.068235,101.603912,University,MY,20120404
4b060063f964a5203fe722e3,102831,39.958382,-75.18874,College Residence Hall,US,20120403
4b060063f964a5203fe722e3,102831,39.958382,-75.18874,College Residence Hall,US,20120404
4b060063f964a5203fe722e3,102831,39.958382,-75.18874,College Residence Hall,US,20120404
4b060c0af964a520f8e722e3,1654124,40.755645,-73.997603,Hotel,US,20120404
4b060c0af964a520f8e722e3,1654124,40.755645,-73.997603,Hotel,US,20120404
4b060c0af964a520f8e722e3,1654124,40.755645,-73.997603,Hotel,US,20120404
4b063a75f964a520e0e922e3,1215501,35.672781,139.72403,Subway,JP,20120403
4b063a75f964a520e0e922e3,237990,35.672781,139.72403,Subway,JP,20120404
4b063a75f964a520e0e922e3,1721978,35.672781,139.72403,Subway,JP,20120404
4b063a75f964a520e0e922e3,611348,35.672781,139.72403,Subway,JP,20120404
4b063a75f964a520e0e922e3,611348,35.672781,139.72403,Subway,JP,20120404
4b063a75f964a520e0e922e3,13246,35.672781,139.72403,Subway,JP,20120404
4b06999ff964a52091ed22e3,1408482,3.120323,101.622246,Malaysian Restaurant,MY,20120404
4b06999ff964a52091ed22e3,1461980,3.120323,101.622246,Malaysian Restaurant,MY,20120404
4b06999ff964a52091ed22e3,1811164,3.120323,101.622246,Malaysian Restaurant,MY,20120404
4b06999ff964a52091ed22e3,1713560,3.120323,101.622246,Malaysian Restaurant,MY,20120404
4b06999ff964a52091ed22e3,427294,3.120323,101.622246,Malaysian Restaurant,MY,20120404
4b06e76df964a5209ef222e3,1378832,45.474586,9.210579,Pizza Place,IT,20120403
4b06e76df964a5209ef222e3,1437678,45.474586,9.210579,Pizza Place,IT,20120403
4b06e76df964a5209ef222e3,581045,45.474586,9.210579,Pizza Place,IT,20120403
4b073237f964a52063f922e3,319691,-30.027526,-51.228046,Farmers Market,BR,20120403
4b073237f964a52063f922e3,1028485,-30.027526,-51.228046,Farmers Market,BR,20120403
4b073237f964a52063f922e3,1223089,-30.027526,-51.228046,Farmers Market,BR,20120404
4b078b1bf964a5209dfe22e3,82794,35.46746,139.620706,Electronics Store,JP,20120404
4b078b1bf964a5209dfe22e3,784591,35.46746,139.620706,Electronics Store,JP,20120404
4b078b1bf964a5209dfe22e3,860111,35.46746,139.620706,Electronics Store,JP,20120404
4b07c29cf964a520d8ff22e3,631332,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,740809,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,617781,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,397014,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,46108,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,27390,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,807758,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,646869,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,175848,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,807281,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,846038,35.466193,139.622691,Train Station,JP,20120403
4b07c29cf964a520d8ff22e3,586315,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,558634,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,51835,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,585330,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,1335679,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,784591,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,631332,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,899210,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,899665,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,1530863,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,1085994,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,17073,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,27390,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,556760,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,46108,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,17024,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,1205017,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,617781,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,835608,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,860111,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,175848,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,740809,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,102310,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,397014,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,51835,35.466193,139.622691,Train Station,JP,20120404
4b07c29cf964a520d8ff22e3,1866796,35.466193,139.622691,Train Station,JP,20120404
4b07d082f964a520320023e3,1280487,35.599741,139.610224,Train Station,JP,20120403
4b07d082f964a520320023e3,478295,35.599741,139.610224,Train Station,JP,20120403
4b07d082f964a520320023e3,61775,35.599741,139.610224,Train Station,JP,20120404
4b07ed2cf964a520330123e3,362088,-23.572867,-46.69602,Mall,BR,20120403
4b07ed2cf964a520330123e3,40373,-23.572867,-46.69602,Mall,BR,20120403
4b07ed2cf964a520330123e3,55871,-23.572867,-46.69602,Mall,BR,20120403
4b07ed2cf964a520330123e3,84111,-23.572867,-46.69602,Mall,BR,20120403
4b07ed2cf964a520330123e3,139105,-23.572867,-46.69602,Mall,BR,20120404
4b081ff6f964a520500423e3,407255,-23.565816,-46.65296,Coffee Shop,BR,20120403
4b081ff6f964a520500423e3,44468,-23.565816,-46.65296,Coffee Shop,BR,20120404
4b081ff6f964a520500423e3,108419,-23.565816,-46.65296,Coffee Shop,BR,20120404
4b081ff6f964a520500423e3,519533,-23.565816,-46.65296,Coffee Shop,BR,20120404
4b08a708f964a520491023e3,1858260,13.719697,100.515515,Department Store,TH,20120404
4b08a708f964a520491023e3,469475,13.719697,100.515515,Department Store,TH,20120404
4b08a708f964a520491023e3,1552405,13.719697,100.515515,Department Store,TH,20120404
4b08bcc6f964a520a51123e3,27693,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,885860,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,430654,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,955565,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,372108,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,377761,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,653018,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,864724,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,604925,19.42882,-99.161818,Mall,MX,20120403
4b08bcc6f964a520a51123e3,1064871,19.42882,-99.161818,Mall,MX,20120404
4b08bcc6f964a520a51123e3,246254,19.42882,-99.161818,Mall,MX,20120404
4b08bcc6f964a520a51123e3,493050,19.42882,-99.161818,Mall,MX,20120404
4b08bcc6f964a520a51123e3,1100859,19.42882,-99.161818,Mall,MX,20120404
4b08cbe0f964a520581223e3,617585,3.082232,101.585566,Mall,MY,20120404
4b08cbe0f964a520581223e3,808473,3.082232,101.585566,Mall,MY,20120404
4b08cbe0f964a520581223e3,1467139,3.082232,101.585566,Mall,MY,20120404
4b08e419f964a520281323e3,1248602,1.369641,103.849468,Train Station,SG,20120404
4b08e419f964a520281323e3,2114136,1.369641,103.849468,Train Station,SG,20120404
4b08e419f964a520281323e3,1282170,1.369641,103.849468,Train Station,SG,20120404
4b08e700f964a520421323e3,884369,1.304783,103.831938,Mall,SG,20120404
4b08e700f964a520421323e3,1792123,1.304783,103.831938,Mall,SG,20120404
4b08e700f964a520421323e3,1771726,1.304783,103.831938,Mall,SG,20120404
4b08e700f964a520421323e3,535620,1.304783,103.831938,Mall,SG,20120404
4b08e700f964a520421323e3,313885,1.304783,103.831938,Mall,SG,20120404
4b08e700f964a520421323e3,889749,1.304783,103.831938,Mall,SG,20120404
4b091d3af964a520471423e3,703233,3.130521,101.626979,Mall,MY,20120404
4b091d3af964a520471423e3,374503,3.130521,101.626979,Mall,MY,20120404
4b091d3af964a520471423e3,334297,3.130521,101.626979,Mall,MY,20120404
4b091d3af964a520471423e3,396111,3.130521,101.626979,Mall,MY,20120404
4b093eeff964a520e51423e3,631332,35.658522,139.701326,Train Station,JP,20120403
4b093eeff964a520e51423e3,1526320,35.658522,139.701326,Train Station,JP,20120403
4b093eeff964a520e51423e3,980906,35.658522,139.701326,Train Station,JP,20120403
4b093eeff964a520e51423e3,1095329,35.658522,139.701326,Train Station,JP,20120403
4b093eeff964a520e51423e3,82011,35.658522,139.701326,Train Station,JP,20120403
4b093eeff964a520e51423e3,1974299,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,13006,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1196432,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1302613,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,165784,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,708228,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1467151,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,464667,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,372867,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,404990,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,14707,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,12947,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,13341,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,995637,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1018006,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,464667,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,874393,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,995637,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,53649,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,464667,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,833250,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,606718,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1594937,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,612885,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,690012,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,804373,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,60117,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,853609,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,563758,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,948612,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1875158,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,731916,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1337622,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,77354,35.658522,139.701326,Train Station,JP,20120404
4b093eeff964a520e51423e3,1526320,35.658522,139.701326,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,845991,35.697891,139.413865,Train Station,JP,20120403
4b094a7cf964a5204a1523e3,610497,35.697891,139.413865,Train Station,JP,20120403
4b094a7cf964a5204a1523e3,467771,35.697891,139.413865,Train Station,JP,20120403
4b094a7cf964a5204a1523e3,590359,35.697891,139.413865,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,1057992,35.697891,139.413865,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,970209,35.697891,139.413865,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,804692,35.697891,139.413865,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,940152,35.697891,139.413865,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,970209,35.697891,139.413865,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,1539903,35.697891,139.413865,Train Station,JP,20120404
4b094a7cf964a5204a1523e3,590359,35.697891,139.413865,Train Station,JP,20120404
4b094ad0f964a5204e1523e3,924902,35.659484,139.38127,Train Station,JP,20120403
4b094ad0f964a5204e1523e3,924902,35.659484,139.38127,Train Station,JP,20120404
4b094ad0f964a5204e1523e3,412567,35.659484,139.38127,Train Station,JP,20120404
4b094ad0f964a5204e1523e3,1672201,35.659484,139.38127,Train Station,JP,20120404
4b0951b0f964a520a01523e3,11652,35.655622,139.339042,Train Station,JP,20120403
4b0951b0f964a520a01523e3,858143,35.655622,139.339042,Train Station,JP,20120404
4b0951b0f964a520a01523e3,11652,35.655622,139.339042,Train Station,JP,20120404
4b0951b0f964a520a01523e3,812623,35.655622,139.339042,Train Station,JP,20120404
4b0951b0f964a520a01523e3,1382006,35.655622,139.339042,Train Station,JP,20120404
4b0951b0f964a520a01523e3,773386,35.655622,139.339042,Train Station,JP,20120404
4b0951b0f964a520a01523e3,942265,35.655622,139.339042,Train Station,JP,20120404
4b0951b0f964a520a01523e3,412567,35.655622,139.339042,Train Station,JP,20120404
4b0951b0f964a520a01523e3,1325526,35.655622,139.339042,Train Station,JP,20120404
4b09a897f964a520241b23e3,472650,-23.577046,-46.688333,Mall,BR,20120403
4b09a897f964a520241b23e3,482210,-23.577046,-46.688333,Mall,BR,20120404
4b09a897f964a520241b23e3,108801,-23.577046,-46.688333,Mall,BR,20120404
4b09e88df964a5208d1f23e3,525839,1.387575,103.760161,High School,SG,20120403
4b09e88df964a5208d1f23e3,1003031,1.387575,103.760161,High School,SG,20120404
4b09e88df964a5208d1f23e3,1775818,1.387575,103.760161,High School,SG,20120404
4b09e9b9f964a520ae1f23e3,672315,1.352997,103.753024,High School,SG,20120404
4b09e9b9f964a520ae1f23e3,672315,1.352997,103.753024,High School,SG,20120404
4b09e9b9f964a520ae1f23e3,656680,1.352997,103.753024,High School,SG,20120404
4b09ea67f964a520b81f23e3,786863,1.368569,103.765998,High School,SG,20120403
4b09ea67f964a520b81f23e3,121170,1.368569,103.765998,High School,SG,20120404
4b09ea67f964a520b81f23e3,121170,1.368569,103.765998,High School,SG,20120404
4b09ebadf964a520c81f23e3,1288237,1.385601,103.744433,Train Station,SG,20120404
4b09ebadf964a520c81f23e3,817088,1.385601,103.744433,Train Station,SG,20120404
4b09ebadf964a520c81f23e3,672315,1.385601,103.744433,Train Station,SG,20120404
4b09ebadf964a520c81f23e3,1875279,1.385601,103.744433,Train Station,SG,20120404
4b09ebadf964a520c81f23e3,2082249,1.385601,103.744433,Train Station,SG,20120404
4b09ebadf964a520c81f23e3,1062301,1.385601,103.744433,Train Station,SG,20120404
4b09ec5ef964a520cc1f23e3,1612249,1.359044,103.751621,Train Station,SG,20120404
4b09ec5ef964a520cc1f23e3,1612249,1.359044,103.751621,Train Station,SG,20120404
4b09ec5ef964a520cc1f23e3,121170,1.359044,103.751621,Train Station,SG,20120404
4b09ec83f964a520cf1f23e3,998196,1.349318,103.749664,Train Station,SG,20120404
4b09ec83f964a520cf1f23e3,1023538,1.349318,103.749664,Train Station,SG,20120404
4b09ec83f964a520cf1f23e3,672315,1.349318,103.749664,Train Station,SG,20120404
4b09ec83f964a520cf1f23e3,2082249,1.349318,103.749664,Train Station,SG,20120404
4b09ec83f964a520cf1f23e3,1847282,1.349318,103.749664,Train Station,SG,20120404
4b09ecbaf964a520d11f23e3,998196,1.333785,103.741837,Train Station,SG,20120404
4b09ecbaf964a520d11f23e3,1023538,1.333785,103.741837,Train Station,SG,20120404
4b09ecbaf964a520d11f23e3,763978,1.333785,103.741837,Train Station,SG,20120404
4b09ecbaf964a520d11f23e3,709783,1.333785,103.741837,Train Station,SG,20120404
4b09ecbaf964a520d11f23e3,998196,1.333785,103.741837,Train Station,SG,20120404
4b09ed66f964a520df1f23e3,709783,1.43717,103.786479,Train Station,SG,20120404
4b09ed66f964a520df1f23e3,692225,1.43717,103.786479,Train Station,SG,20120404
4b09ed66f964a520df1f23e3,1693660,1.43717,103.786479,Train Station,SG,20120404
4b09ed66f964a520df1f23e3,1248602,1.43717,103.786479,Train Station,SG,20120404
4b0a57d1f964a5205d2323e3,1335679,35.532942,139.695765,Mall,JP,20120404
4b0a57d1f964a5205d2323e3,1088018,35.532942,139.695765,Mall,JP,20120404
4b0a57d1f964a5205d2323e3,1282799,35.532942,139.695765,Mall,JP,20120404
4b0a57d1f964a5205d2323e3,25524,35.532942,139.695765,Mall,JP,20120404
4b0a7f04f964a5207b2423e3,816436,35.66899,139.679714,Train Station,JP,20120404
4b0a7f04f964a5207b2423e3,11049,35.66899,139.679714,Train Station,JP,20120404
4b0a7f04f964a5207b2423e3,1082272,35.66899,139.679714,Train Station,JP,20120404
4b0a7f04f964a5207b2423e3,1310796,35.66899,139.679714,Train Station,JP,20120404
4b0a7f04f964a5207b2423e3,816436,35.66899,139.679714,Train Station,JP,20120404
4b0a7f04f964a5207b2423e3,672342,35.66899,139.679714,Train Station,JP,20120404
